from_chunk,to_chunk,similarity,relation,shared_programs,from_cluster,to_cluster,from_title,to_title
9-1,9-0,0.794,same_topic,FATU6 FATU94 PEDI144 PEDI4 PEDI44 RECE2,128,128,"Relatório Posição Plano de Produção (CFAB24) — efetua a efetiva, remessa oper, configuração da operação","Transferência entre Localização (ESTO23) — estoque na localização, transferir as qtdes, sequência é utilizado"
9-1,160-1,0.760,other_document,FATU6,128,128,"Relatório Posição Plano de Produção (CFAB24) — efetua a efetiva, remessa oper, configuração da operação","Gera Nota Fiscal de Saída Consignação (FATU119) — deverão ser informados, itens e caixas, realizar a emissão"
9-1,160-0,0.757,other_document,,128,128,"Relatório Posição Plano de Produção (CFAB24) — efetua a efetiva, remessa oper, configuração da operação","classe coerente, configuração da operação, devolução simbólica"
9-2,159-14,0.823,other_document,ESTO7 FATU6 PEDI44,128,128,Consulta Estoque Produto (ESTO7) — Aqui abaixo pesquisas adicionais referente a rotina de Consignação,"Registro Controle Produção e Estoque (ESTO19) — efetua a efetiva, remessa oper, saldo no controle"
9-2,159-12,0.730,other_document,PEDI44,128,128,Consulta Estoque Produto (ESTO7) — Aqui abaixo pesquisas adicionais referente a rotina de Consignação,Transferência entre Localização (ESTO23) — ERROS NA ROTINA DE REMESSA DE CONSIGNAÇÃO
9-2,9-0,0.725,same_topic,FATU6 PEDI44,128,128,Consulta Estoque Produto (ESTO7) — Aqui abaixo pesquisas adicionais referente a rotina de Consignação,"Transferência entre Localização (ESTO23) — estoque na localização, transferir as qtdes, sequência é utilizado"
9-2,159-0,0.719,other_document,,128,-1,Consulta Estoque Produto (ESTO7) — Aqui abaixo pesquisas adicionais referente a rotina de Consignação,"lançamento de nota, operação com classe, contábil e fiscal"
9-2,159-9,0.719,other_document,ESTO7 PEDI44,128,128,Consulta Estoque Produto (ESTO7) — Aqui abaixo pesquisas adicionais referente a rotina de Consignação,"Consulta Estoque Produto (ESTO7) — rotina de consignação, estoque fisico, zerando a qtde"
10-0,522-3,0.725,other_document,,34,34,Condições de Pagamento (ADMI19) — Estruturação de produto,"claro para mim, atualização dos preços, labelli"
10-0,258-23,0.720,other_document,,34,126,Condições de Pagamento (ADMI19) — Estruturação de produto,"Liberação Pedidos Faturamento (PEDI44) — rótulos ou avulsos, produto não possui, pedidos venda faturamento"
10-0,10-1,0.715,same_topic,EPRO15,34,34,Condições de Pagamento (ADMI19) — Estruturação de produto,"ADMI171 — cintos, venda interface api, inserir os materiais"
10-0,522-1,0.714,other_document,,34,34,Condições de Pagamento (ADMI19) — Estruturação de produto,"Nota Fiscal de Saída (FATU2) — pegada estava, ficou certo, total da nota"
10-0,258-6,0.693,other_document,,34,126,Condições de Pagamento (ADMI19) — Estruturação de produto,"Liberação Pedidos Faturamento (PEDI44) — Duvidas, com relação ao programa de Faturamento utilizado pela Pegada"
10-1,561-1,0.742,other_document,ADMI171 PEDI83,34,34,"ADMI171 — cintos, venda interface api, inserir os materiais",ADMI111 — Criar um JOB que integre os dados com a API criada no pedido serviço nro 61057 (API DE…
10-1,921-0,0.717,other_document,,34,22,"ADMI171 — cintos, venda interface api, inserir os materiais",Pedido de Compras (COMP3) — 3- Requisição Informada
10-1,10-0,0.715,same_topic,EPRO15,34,34,"ADMI171 — cintos, venda interface api, inserir os materiais",Condições de Pagamento (ADMI19) — Estruturação de produto
10-1,62-1,0.699,other_document,,34,34,"ADMI171 — cintos, venda interface api, inserir os materiais","Pessoas Físicas/Jurídicas (ADMI34) — interface api, excluida da tabela, ele não reimporta"
10-1,977-0,0.689,other_document,CFAB1 MPSP5,34,22,"ADMI171 — cintos, venda interface api, inserir os materiais",CEXC88 — Pedido finalizado
11-0,470-0,0.742,other_document,CEXC4,-1,-1,Pessoas Físicas/Jurídicas (ADMI34) — Cronograma de treinamento Painéis de Manufatura Brisa e Rotinas novas,"Relatório de Pedidos Revisados (CEXC4) — novo relatório baseados, identificar o sku, fkundenambienteoficial ftreinamento fconsultoria"
11-0,624-20,0.697,other_document,,-1,-1,Pessoas Físicas/Jurídicas (ADMI34) — Cronograma de treinamento Painéis de Manufatura Brisa e Rotinas novas,PREC10 — Criar um novo painel de consulta da produção
11-0,14-40,0.695,other_document,,-1,7,Pessoas Físicas/Jurídicas (ADMI34) — Cronograma de treinamento Painéis de Manufatura Brisa e Rotinas novas,"cálculo de bônus, marca no tumblr, insira novos pedidos"
11-0,952-3,0.692,other_document,,-1,22,Pessoas Físicas/Jurídicas (ADMI34) — Cronograma de treinamento Painéis de Manufatura Brisa e Rotinas novas,"painel de armazenagem, disparado uma mensagem, tecla enter"
11-0,492-4,0.681,other_document,,-1,-1,Pessoas Físicas/Jurídicas (ADMI34) — Cronograma de treinamento Painéis de Manufatura Brisa e Rotinas novas,"Programas (ADMI6) — Marcio, 300621, em testes para montar a BD_Frigorifico_Demo (interna da Kunden)"
12-0,573-47,0.720,other_document,,100,100,Consulta Estoque Produto (ESTO7) — Objetivo Acesso Solicitações Detalhamento das Solicitações,"Pedido de Venda (PEDI1) — Tratar o controle de Lote (para produtos configurados com ""Controle de Lote""), para…"
12-0,788-3,0.706,other_document,,100,89,Consulta Estoque Produto (ESTO7) — Objetivo Acesso Solicitações Detalhamento das Solicitações,Alteração Categoria Entrega (PEDI40) — INCLUIR POSSIBILIDADE DE ESCOLHER EM QUAL LOCALIZAÇÃO FARÁ A RESERVA
12-0,257-30,0.698,other_document,PEDI4,100,126,Consulta Estoque Produto (ESTO7) — Objetivo Acesso Solicitações Detalhamento das Solicitações,Liberação Pedidos Faturamento (PEDI4) — Vendas e Distribuição Faturamento Notas Fiscais
12-0,257-4,0.694,other_document,PEDI4,100,-1,Consulta Estoque Produto (ESTO7) — Objetivo Acesso Solicitações Detalhamento das Solicitações,Liberação Pedidos Faturamento (PEDI4) — RESERVAS ESTOQUE E LIBERAÇÃO FATURAMENTO
12-0,482-0,0.692,other_document,ESTO7,100,-1,Consulta Estoque Produto (ESTO7) — Objetivo Acesso Solicitações Detalhamento das Solicitações,"Consulta Estoque Produto (ESTO7) — reservas de produtos, deseja trocar, alguma necessidade"
13-0,593-34,0.715,other_document,,89,89,Consulta Ordem de Fabricação (CFAB2) — Criado um LE: Liberado pelo MPSP20,"Reserva Venda Estoque Futuro no Lote Produção (PEDI15) — estava bloqueado, usando o tipo, reservas não aparecem"
13-0,432-15,0.712,other_document,,89,89,Consulta Ordem de Fabricação (CFAB2) — Criado um LE: Liberado pelo MPSP20,"Produção e Faturamento (MPSP54) — sobre o Relatório de Planejamento, e se utilizares as opções do relatório conforme Bom…"
13-0,432-17,0.709,other_document,,89,-1,Consulta Ordem de Fabricação (CFAB2) — Criado um LE: Liberado pelo MPSP20,"Produção e Faturamento (MPSP54) — dados de abastecimento, relatório pedidos venda, largura da coluna"
13-0,202-31,0.707,other_document,,89,108,Consulta Ordem de Fabricação (CFAB2) — Criado um LE: Liberado pelo MPSP20,Remessa Industrialização (ESTO25) — Sobre os 2 desenvolvimentos que tinhas me solicitado
13-0,990-19,0.704,other_document,ESTO7,89,-1,Consulta Ordem de Fabricação (CFAB2) — Criado um LE: Liberado pelo MPSP20,"Requisição Informada (ESTO4) — tipo de estoque, compra produção, req informada"
14-0,14-15,0.677,same_record,,64,64,"atta base, suporte, estruturada","declaração de importação, regra do sistema, nao deve assumir"
14-0,14-1,0.674,same_record,,64,64,"atta base, suporte, estruturada","passagem de conhecimento, transcricao, documento original"
14-0,14-2,0.641,same_record,,64,64,"atta base, suporte, estruturada","importacao de extrato, faturamento sem estoque, reuniao"
14-0,14-14,0.629,same_record,,64,64,"atta base, suporte, estruturada","revisar a partir, necessidade de manter, entender o problema"
14-0,519-0,0.619,other_document,,64,-1,"atta base, suporte, estruturada","atta base, val, fluxo"
14-1,14-3,0.676,same_record,,64,64,"passagem de conhecimento, transcricao, documento original","fato resto, chamado depender, trechos"
14-1,14-0,0.674,same_record,,64,64,"passagem de conhecimento, transcricao, documento original","atta base, suporte, estruturada"
14-1,87-1,0.668,other_document,,64,64,"passagem de conhecimento, transcricao, documento original","arquivo e banco, update direto, houver divergencia"
14-1,14-15,0.655,same_record,,64,64,"passagem de conhecimento, transcricao, documento original","declaração de importação, regra do sistema, nao deve assumir"
14-1,14-14,0.633,same_record,,64,64,"passagem de conhecimento, transcricao, documento original","revisar a partir, necessidade de manter, entender o problema"
14-2,519-1,0.721,other_document,,64,22,"importacao de extrato, faturamento sem estoque, reuniao",Plano de Necessidades de Compras (COMP13) — Fluxo do cliente ATTA Boa tarde
14-2,14-5,0.677,same_record,,64,64,"importacao de extrato, faturamento sem estoque, reuniao","contrato de cambio, nao deve assumir, texto legal"
14-2,14-14,0.669,same_record,,64,64,"importacao de extrato, faturamento sem estoque, reuniao","revisar a partir, necessidade de manter, entender o problema"
14-2,87-1,0.669,other_document,,64,64,"importacao de extrato, faturamento sem estoque, reuniao","arquivo e banco, update direto, houver divergencia"
14-2,579-14,0.666,other_document,,64,-1,"importacao de extrato, faturamento sem estoque, reuniao",Relatório Carteira de Pedidos (VEND35) — Vendas e Distribuição [Imagem: VEND35] [Imagem: VEND36] Pedidos Relatórios Carteira de…
14-3,14-15,0.697,same_record,,64,64,"fato resto, chamado depender, trechos","declaração de importação, regra do sistema, nao deve assumir"
14-3,14-4,0.677,same_record,,64,64,"fato resto, chamado depender, trechos","faturamento entre empresa, entrada com importacao, passo a passo"
14-3,14-1,0.676,same_record,,64,64,"fato resto, chamado depender, trechos","passagem de conhecimento, transcricao, documento original"
14-3,14-12,0.673,same_record,,64,64,"fato resto, chamado depender, trechos","momento da reuniao, comissao, proprio treinamento"
14-3,87-1,0.671,other_document,,64,64,"fato resto, chamado depender, trechos","arquivo e banco, update direto, houver divergencia"
14-4,14-5,0.748,same_record,,64,64,"faturamento entre empresa, entrada com importacao, passo a passo","contrato de cambio, nao deve assumir, texto legal"
14-4,14-12,0.688,same_record,,64,64,"faturamento entre empresa, entrada com importacao, passo a passo","momento da reuniao, comissao, proprio treinamento"
14-4,14-3,0.677,same_record,,64,64,"faturamento entre empresa, entrada com importacao, passo a passo","fato resto, chamado depender, trechos"
14-4,14-15,0.675,same_record,,64,64,"faturamento entre empresa, entrada com importacao, passo a passo","declaração de importação, regra do sistema, nao deve assumir"
14-4,14-8,0.673,same_record,,64,-1,"faturamento entre empresa, entrada com importacao, passo a passo","exportacao, apenas quando for, nota de saida"
14-5,14-15,0.771,same_record,,64,64,"contrato de cambio, nao deve assumir, texto legal","declaração de importação, regra do sistema, nao deve assumir"
14-5,14-4,0.748,same_record,,64,64,"contrato de cambio, nao deve assumir, texto legal","faturamento entre empresa, entrada com importacao, passo a passo"
14-5,14-14,0.720,same_record,,64,64,"contrato de cambio, nao deve assumir, texto legal","revisar a partir, necessidade de manter, entender o problema"
14-5,14-9,0.685,same_record,,64,64,"contrato de cambio, nao deve assumir, texto legal","estava sendo gerada, apuracao, problema de cadastro"
14-5,87-1,0.685,other_document,,64,64,"contrato de cambio, nao deve assumir, texto legal","arquivo e banco, update direto, houver divergencia"
14-6,14-5,0.678,same_record,,64,64,"vez que houver, parametro de geracao, descricao do produto","contrato de cambio, nao deve assumir, texto legal"
14-6,353-9,0.654,other_document,,64,80,"vez que houver, parametro de geracao, descricao do produto","Olhei a documentação do 66751 que você Validou Analista, e vejo que há 3 perguntas Boa…"
14-6,566-23,0.654,other_document,,64,146,"vez que houver, parametro de geracao, descricao do produto","estoque não permitir, automático na geração, situação da entrega"
14-6,80-187,0.653,other_document,,64,80,"vez que houver, parametro de geracao, descricao do produto","Estruturação de Produto (EPRO15) — Olhei a documentação do 66751 que você Validou Analista, e vejo que há 3 perguntas Boa…"
14-6,569-1,0.651,other_document,,64,-1,"vez que houver, parametro de geracao, descricao do produto","Manutenção de Pedidos (PEDI133) — pedidos e itens, traz os dados, alterar descontos"
14-7,14-11,0.686,same_record,,64,64,"nao ficou claro, existe um fluxo, validador de xml","fundamentacao legal, observacoes fiscais texto, tags do xml"
14-7,213-11,0.678,other_document,,64,-1,"nao ficou claro, existe um fluxo, validador de xml","Monitor Notas Fiscais Saída (FATU61) — bloco de notas, sefaz retorna, gerar a mensagem"
14-7,87-7,0.675,other_document,,64,8,"nao ficou claro, existe um fluxo, validador de xml","percentual de frete, numero do conhecimento, conemb doccob xml"
14-7,14-5,0.667,same_record,,64,64,"nao ficou claro, existe um fluxo, validador de xml","contrato de cambio, nao deve assumir, texto legal"
14-7,14-15,0.660,same_record,,64,64,"nao ficou claro, existe um fluxo, validador de xml","declaração de importação, regra do sistema, nao deve assumir"
14-8,861-7,0.717,other_document,,-1,-1,"exportacao, apenas quando for, nota de saida",Faturamento Exportação
14-8,274-8,0.697,other_document,,-1,-1,"exportacao, apenas quando for, nota de saida","Rótulos (FATU104) + Recebimento Devoluções de Consignação (FATU6) — devolução de venda, algum motivo, gerador"
14-8,14-12,0.689,same_record,,-1,64,"exportacao, apenas quando for, nota de saida","momento da reuniao, comissao, proprio treinamento"
14-8,861-15,0.684,other_document,,-1,121,"exportacao, apenas quando for, nota de saida","ADMI31 — ajustar a geração, faturamento de exportação, revisar o cadastro"
14-8,893-2,0.683,other_document,,-1,125,"exportacao, apenas quando for, nota de saida","Liberação Pedidos Faturamento (PEDI4) — manualmente a qtde, solicitando um encaixotamento, sempre de item"
14-9,78-16,0.709,other_document,,64,64,"estava sendo gerada, apuracao, problema de cadastro",CEXT85 — Governo quer saber
14-9,212-87,0.702,other_document,,64,64,"estava sendo gerada, apuracao, problema de cadastro","ADMI65 — regras tributação, produto for importado, percentuais é realizado"
14-9,762-1,0.702,other_document,,64,64,"estava sendo gerada, apuracao, problema de cadastro","Regras Tributação ICMS Produtos Importados (ADMI99) — regras tributação, produto for importado, percentuais é realizado"
14-9,14-5,0.685,same_record,,64,64,"estava sendo gerada, apuracao, problema de cadastro","contrato de cambio, nao deve assumir, texto legal"
14-9,14-8,0.680,same_record,,64,-1,"estava sendo gerada, apuracao, problema de cadastro","exportacao, apenas quando for, nota de saida"
14-10,579-3,0.789,other_document,,113,113,"analise de credito, logica antiga, nao deve assumir","Relatório Carteira de Pedidos (VEND35) — classe de risco, muita atenção, estiver ativado"
14-10,634-10,0.768,other_document,,113,113,"analise de credito, logica antiga, nao deve assumir",JOB ANALISE DE CRÉDITO - TRATAMENTO POR GRUPO ANÁLISE DE CRÉDITO
14-10,634-6,0.712,other_document,,113,113,"analise de credito, logica antiga, nao deve assumir","Detalhe visto com Cesar em 25/02/2013, sobre analise de credito"
14-10,634-0,0.691,other_document,,113,113,"analise de credito, logica antiga, nao deve assumir","credito de pedidos, maneira o usuário, junto com cesar"
14-10,636-2,0.678,other_document,,113,113,"analise de credito, logica antiga, nao deve assumir",VEND1 — Verificar porque o JOB CLASSE DE RISCO coloca informação nula em alguns clientes Rotina
14-11,14-7,0.686,same_record,,64,64,"fundamentacao legal, observacoes fiscais texto, tags do xml","nao ficou claro, existe um fluxo, validador de xml"
14-11,14-5,0.680,same_record,,64,64,"fundamentacao legal, observacoes fiscais texto, tags do xml","contrato de cambio, nao deve assumir, texto legal"
14-11,87-7,0.658,other_document,,64,8,"fundamentacao legal, observacoes fiscais texto, tags do xml","percentual de frete, numero do conhecimento, conemb doccob xml"
14-11,930-3,0.658,other_document,,64,148,"fundamentacao legal, observacoes fiscais texto, tags do xml","xmls de notas, desenvolver as tags, saída e entrada"
